Fecha,Ciudad,Nombre,Apellido,Género,Producto
2020-06-29,Itagui,Adelina,Ramirez,Femenino,Premium
2020-06-29,Envigado,Lina,Bravo,Femenino,Sánduche
2020-06-29,Medellin,Iván,Gimeno,Masculino,Cupcakes
2020-06-29,Itagui,Hernando,Benavente,Masculino,Completo
2020-06-29,La Estrella,Juliana,Santana,Femenino,Virtuosa
2020-06-29,Envigado,Severiano,Cuéllar,Masculino,Sánduche
2020-06-29,Bello,Jovita,Nicolau,Femenino,Fuerte
2020-06-29,Medellin,Imelda,Aguado,Femenino,V gomas
2020-06-29,Itagui,Remigio,Gelabert,Masculino,Mini gomas
2020-06-29,Medellin,Vicente,Coll,Masculino,Variado
2020-06-29,Caldas,Manu,Araujo,Femenino,Variado
2020-06-29,La Estrella,Eloy,Carretero,Masculino,Sánduche
2020-06-29,Bello,Tecla,Pascual,Femenino,Bizcopizza
2020-06-29,Medellin,Adelaida,Bolaños,Femenino,Completo
2020-06-29,Itagui,Eutimio,Martín,Masculino,Sánduche
2020-06-29,La Estrella,Adelardo,Saez,Masculino,Sánduche
2020-06-29,Medellin,Antonio,Navarrete,Masculino,Bizcopizza
2020-06-29,Medellin,José Ángel,Salas,Masculino,Bizcopizza
2020-06-29,Caldas,Valeria,Rosell,Femenino,Sánduche
2020-06-29,Medellin,Perlita,Calatayud,Femenino,Sánduche
2020-06-29,Medellin,Etelvina,Corominas,Femenino,Sánduche
2020-06-29,Medellin,Ramona,Requena,Femenino,Virtuosa
2020-06-29,Bello,Valerio,Sans,Masculino,Bizcopizza
2020-06-29,Copacabana,Alicia,Jerez,Femenino,Premium
2020-06-29,Medellin,Candelas,Isern,Femenino,Sánduche
2020-06-29,Itagui,Ámbar,Amor,Femenino,Sánduche
2020-06-29,Medellin,Mamen,Salamanca,Femenino,Virtuosa
2020-06-29,Copacabana,Amando,Suárez,Masculino,Bandeja frutas
2020-06-29,Medellin,Charo,Somoza,Femenino,Sánduche
2020-06-29,Bello,Goyo,Ibarra,Masculino,Sánduche
2020-06-29,Envigado,Darío,Viana,Masculino,Variado
2020-07-29,Bello,Chuy,Velázquez,Masculino,Choco box
2020-07-29,Bello,Clemente,Arana,Masculino,Virtuosa
2020-07-29,Medellin,Lope,Fuentes,Masculino,Variado
2020-07-29,La Estrella,Paca,Revilla,Femenino,Bizcopizza
2020-07-29,Medellin,Pascual,Escamilla,Masculino,Bizcopizza
2020-07-29,Sabaneta,Joaquín,Fábregas,Masculino,Sánduche
2020-07-29,Copacabana,María Cristina,Rocamora,Femenino,Tradicional
2020-07-29,Envigado,Concepción,Mosquera,Femenino,Virtuosa
2020-07-29,La Estrella,Noelia,Carro,Femenino,Tradicional
2020-07-29,Envigado,Amor,Sales,Femenino,Sánduche
2020-07-29,La Estrella,Pablo,Gonzalo,Masculino,Completo
2020-07-29,La Estrella,Carlos,Rincón,Masculino,Kit de emergencia
2020-07-29,Bello,Almudena,Quiroga,Femenino,Sánduche
2020-07-29,Bello,Amado,Lamas,Masculino,Mini gomas
2020-07-29,Itagui,Cruz,Feliu,Femenino,Completo
2020-07-29,Envigado,Donato,Cobos,Masculino,Kit de emergencia
2020-07-29,Caldas,Serafina,Amigó,Femenino,Sánduche
2020-07-29,Bello,Pánfilo,Terrón,Masculino,Virtuosa
2020-07-29,Medellin,Rubén,Fuente,Masculino,Premium
2020-07-29,San Antonio de Prado,Obdulia,Benitez,Femenino,Bizcopizza
2020-07-29,Sabaneta,Paca,Cuevas,Femenino,Tradicional
2020-07-29,Medellin,Amalia,Guardiola,Femenino,Waffle
2020-07-29,La Estrella,Saturnina,Barreda,Femenino,Sánduche
2020-07-29,Medellin,Domingo,Salazar,Masculino,Bizcopizza
2020-07-29,San Antonio de Prado,Encarnacion,Zapata,Femenino,Virtuosa
2020-07-29,Envigado,Jonatan,Folch,Masculino,Mecatera
2020-07-29,Bello,Vito,Higueras,Masculino,Completo
2020-07-29,Envigado,Leocadio,Peinado,Masculino,Super Box
2020-07-29,Medellin,Marina,Salvà,Femenino,Sánduche
2020-07-29,Medellin,Martirio,Lobato,Femenino,Choco candy
2020-07-29,Sabaneta,Leocadio,Figueras,Masculino,Sánduche
2020-07-29,Medellin,Vicenta,Lorenzo,Femenino,Virtuosa
2020-07-29,Itagui,Amparo,Casal,Femenino,Sánduche
2020-07-29,Medellin,Hector,Amador,Masculino,Sánduche
2020-07-29,Medellin,Águeda,Carro,Femenino,Sánduche
2020-07-29,Sabaneta,Paz,Abad,Femenino,Variado
2020-07-29,Envigado,Gil,Conde,Masculino,Bizcopizza
2020-07-29,Medellin,Marcia,Sancho,Femenino,Choco candy
2020-07-29,Medellin,Xiomara,Abril,Femenino,Waffle
2020-07-29,Sabaneta,Jenny,Vilaplana,Femenino,Variado
2020-07-29,Medellin,Chus,Palomar,Femenino,Completo
2020-07-29,Sabaneta,Porfirio,Casal,Masculino,Sánduche
2020-07-29,Bello,Estrella,Portero,Femenino,Waffle
2020-07-29,Sabaneta,Valero,Pereira,Masculino,Variado
2020-07-29,Medellin,Cesar,Pérez,Masculino,Sánduche
2020-07-29,Bello,Lina,Herrero,Femenino,Waffle
2020-07-29,La Estrella,Carolina,Teruel,Femenino,Super Box
2020-07-29,Bello,Gerardo,Salas,Masculino,Bizcopizza
2020-07-29,Medellin,Eduardo,Farré,Masculino,V gomas
2020-07-29,Medellin,Jose Francisco,Ballesteros,Masculino,Bizcopizza
2020-07-29,Medellin,Gregorio,Garriga,Masculino,Completo
2020-07-29,Envigado,Felix,Vara,Masculino,Choco box
2020-07-29,Caldas,Gabino,Múgica,Masculino,Virtuosa
2020-07-29,Medellin,Genoveva,Gras,Femenino,Sánduche
2020-07-29,Bello,Reina,Roldán,Femenino,Sánduche
2020-07-29,Medellin,Maximiliano,Andres,Masculino,Sánduche
2020-07-29,Medellin,Florencio,Caro,Masculino,Cerv box
2020-07-29,Bello,Berta,Riba,Femenino,Bizcopizza
2020-07-29,Copacabana,Perlita,Puerta,Femenino,Super Box
2020-07-29,San Antonio de Prado,Sabas,Quintanilla,Masculino,Virtuosa
2020-07-29,Medellin,Hilda,Mariscal,Femenino,Mini gomas
2020-07-29,Bello,Nando,Casanova,Masculino,Completo
2020-07-29,La Estrella,Lupe,Buendía,Femenino,Variado
2020-07-29,Envigado,Joaquina,Frutos,Femenino,Virtuosa
2020-07-29,Medellin,Nereida,Lamas,Femenino,Liviano
2020-07-29,Medellin,Aitor,López,Masculino,Virtuosa
2020-07-29,Copacabana,Íngrid,Cáceres,Femenino,Waffle
2020-07-29,Bello,Sigfrido,Sales,Masculino,Sánduche
2020-07-29,Medellin,Esperanza,Mur,Femenino,Waffle
2020-07-29,Envigado,Leandra,Sanz,Femenino,Tradicional
2020-07-29,Medellin,Laura,Posada,Femenino,Variado
2020-07-29,Medellin,Vicenta,Gallego,Femenino,Completo
2020-07-29,Caldas,Manuela,Palacio,Femenino,Sánduche
2020-07-29,Medellin,Gloria,Plana,Femenino,Sánduche
2020-07-29,Medellin,Isaías,Infante,Masculino,Waffle
2020-07-29,Sabaneta,Nacio,Redondo,Masculino,Premium
2020-07-29,Itagui,Epifanio,Peralta,Masculino,Choco box
2020-07-29,Sabaneta,Amparo,Oliver,Femenino,Cupcakes
2020-07-29,Bello,María Del Carmen,Guijarro,Femenino,Variado
2020-07-29,Itagui,Dionisia,Pujadas,Femenino,V gomas
2020-07-29,Bello,Celestina,Pulido,Femenino,Sánduche
2020-07-29,Medellin,Carlos,Girona,Masculino,Bizcopizza
2020-07-29,Envigado,Reyes,Borrell,Femenino,Variado
2020-07-29,Itagui,Erasmo,Jerez,Masculino,Bandeja fresas
2020-07-29,Medellin,Griselda,Badía,Femenino,Tradicional
2020-07-29,Bello,Chuy,Arellano,Masculino,Bizcopizza
2020-07-29,La Estrella,Chuy,Montoya,Masculino,Sánduche
2020-07-29,San Antonio de Prado,Victoriano,Salcedo,Masculino,Sánduche
2020-07-29,Caldas,Mauricio,Grande,Masculino,Kit de emergencia
2020-07-29,Medellin,Marina,Mariscal,Femenino,Variado
2020-07-29,Copacabana,Liliana,Robles,Femenino,Super Box
2020-07-29,Bello,Isaura,Martín,Femenino,Fuerte
2020-07-29,Medellin,Isaac,Bayo,Masculino,Sánduche
2020-07-29,San Antonio de Prado,Chema,Batlle,Masculino,Bizcopizza
2020-07-29,Medellin,Lorenza,Sierra,Femenino,Cupcakes
2020-07-29,Medellin,Daniel,Valenzuela,Masculino,Choco candy
2020-07-29,La Estrella,Remedios,Cobos,Femenino,Variado
2020-07-29,Bello,Ildefonso,Maza,Masculino,Sánduche
2020-07-29,Bello,Remedios,Cervera,Femenino,Virtuosa
2020-07-29,San Antonio de Prado,Candelario,Gonzalo,Masculino,Waffle
2020-07-29,San Antonio de Prado,Rosaura,Viñas,Femenino,Bizcopizza
2020-07-29,La Estrella,Nicanor,Medina,Masculino,Fuerte
2020-07-29,Sabaneta,Demetrio,Alsina,Masculino,Bizcopizza
2020-07-29,Itagui,Felicidad,Tormo,Femenino,Sánduche
2020-07-29,Itagui,Josué,Jiménez,Masculino,Bizcopizza
2020-07-29,La Estrella,Josefina,Blanco,Femenino,Bizcopizza
2020-07-29,San Antonio de Prado,Juanita,Palomino,Femenino,Bizcopizza
2020-07-29,Bello,Alejandra,Ortuño,Femenino,Choco candy
2020-07-29,Itagui,Juliana,Ordóñez,Femenino,Waffle
2020-07-29,Envigado,Rufino,Escribano,Masculino,Bandeja fresas
2020-07-29,Sabaneta,Rita,Roda,Femenino,Liviano
2020-07-29,Bello,Ruperto,Pallarès,Masculino,Liviano
2020-07-29,Medellin,Rebeca,Adadia,Femenino,Super Box
2020-07-29,Medellin,Gustavo,Losada,Masculino,Completo
2020-07-29,Medellin,Mayte,Nogueira,Femenino,Mecatera
2020-07-29,Bello,Paola,Arcos,Femenino,Sánduche
2020-07-29,Bello,Damián,Suarez,Masculino,Choco candy
2020-08-28,Medellin,Elba,Villanueva,Femenino,Tradicional
2020-08-28,Bello,Rosalva,Sedano,Femenino,Completo
2020-08-28,Bello,Adelina,Ariño,Femenino,Completo
2020-08-28,La Estrella,Cayetano,Morán,Masculino,Super Box
2020-08-28,Itagui,Gertrudis,Cabanillas,Femenino,Liviano
2020-08-28,Medellin,Soraya,Roura,Femenino,Premium
2020-08-28,Medellin,Eligia,Montalbán,Femenino,V fresas
2020-08-28,Medellin,Asdrubal,Moreno,Masculino,Choco candy
2020-08-28,Itagui,Nuria,Sanmartín,Femenino,Liviano
2020-08-28,La Estrella,Vilma,Garmendia,Femenino,Virtuosa
2020-08-28,Bello,Chus,Barriga,Masculino,Sánduche
2020-08-28,Bello,Esteban,Espada,Masculino,Choco box
2020-08-28,Envigado,Rosalina,Baeza,Femenino,Bandeja frutas
2020-08-28,Medellin,Maxi,Palmer,Femenino,Choco box
2020-08-28,Medellin,Yolanda,Tejero,Femenino,Choco box
2020-08-28,Medellin,Leire,Gómez,Femenino,Sánduche
2020-08-28,Itagui,Marcela,Campoy,Femenino,Sánduche
2020-08-28,Medellin,Rebeca,Expósito,Femenino,Bizcopizza
2020-08-28,San Antonio de Prado,Oriana,Zabaleta,Femenino,Sánduche
2020-08-28,La Estrella,Azucena,Blázquez,Femenino,Bizcopizza
2020-08-28,San Antonio de Prado,Andrea,Mayo,Femenino,Kit de emergencia
2020-08-28,Medellin,Rodolfo,Uría,Masculino,Variado
2020-08-28,Envigado,Emelina,Catalá,Femenino,Sánduche
2020-08-28,Envigado,María Ángeles,Cuadrado,Femenino,Tradicional
2020-08-28,Sabaneta,Noé,Ferrández,Masculino,Sánduche
2020-08-28,Sabaneta,Xavier,Quevedo,Masculino,Mini gomas
2020-08-28,Sabaneta,Clara,Aparicio,Femenino,Sánduche
2020-08-28,Bello,Amelia,Alemán,Femenino,Choco box
2020-08-28,Itagui,Gilberto,Vélez,Masculino,Completo
2020-08-28,Medellin,Amaya,Águila,Femenino,Waffle
2020-08-28,Copacabana,Estefanía,Barros,Femenino,Fuerte
2020-08-28,Medellin,Florentina,Pons,Femenino,Variado
2020-08-28,Envigado,David,Alegre,Masculino,Variado
2020-08-28,La Estrella,Lara,Solano,Femenino,Tradicional
2020-08-28,Medellin,Rosalina,Blazquez,Femenino,Bizcopizza
2020-08-28,Bello,Dorotea,Chaparro,Femenino,Sánduche
2020-08-28,Medellin,María Manuela,Castro,Femenino,Tradicional
2020-08-28,Medellin,Noé,Roman,Masculino,Completo
2020-08-28,Bello,Albert,Ferrándiz,Masculino,Bizcopizza
2020-08-28,Sabaneta,Maribel,Gallego,Femenino,Sánduche
2020-08-28,Medellin,Perlita,Pont,Femenino,Virtuosa
2020-08-28,Envigado,Tamara,Linares,Femenino,Choco candy
2020-08-28,Bello,Sara,Larrañaga,Femenino,Completo
2020-08-28,Medellin,Amelia,Bolaños,Femenino,Sánduche
2020-08-28,Medellin,Teófilo,Tomas,Masculino,Liviano
2020-08-28,Itagui,Purificación,Viana,Femenino,Waffle
2020-08-28,Medellin,Vera,Peinado,Femenino,Premium
2020-08-28,Copacabana,Luna,Benavent,Femenino,Cerv box
2020-08-28,Bello,Modesta,Palmer,Femenino,Fuerte
2020-08-28,Medellin,Ani,Bosch,Femenino,Sánduche
2020-08-28,San Antonio de Prado,Dolores,Patiño,Femenino,Tradicional
2020-08-28,Copacabana,Jesusa,Gomis,Femenino,Completo
2020-08-28,Sabaneta,Rosa María,Rivera,Femenino,Fuerte
2020-08-28,Medellin,Fernando,Fonseca,Masculino,Liviano
2020-08-28,San Antonio de Prado,Joaquina,Bastida,Femenino,Bizcopizza
2020-08-28,Bello,Íngrid,Caballero,Femenino,Bizcopizza
2020-08-28,Copacabana,Bautista,Barbero,Masculino,Variado
2020-08-28,Copacabana,Miguela,Ávila,Femenino,Liviano
2020-08-28,Medellin,Ámbar,Briones,Femenino,Waffle
2020-08-28,Bello,Luis,Porras,Masculino,Liviano
2020-08-28,Copacabana,Jennifer,Diego,Femenino,Tradicional
2020-08-28,Sabaneta,Carina,Benitez,Femenino,Bizcopizza
2020-08-28,Envigado,Ángel,Beltran,Masculino,Bandeja frutas
2020-08-28,Bello,Viviana,Muñoz,Femenino,Sánduche
2020-08-28,Medellin,Bernardino,Bru,Masculino,Sánduche
2020-08-28,Bello,Charo,Antón,Femenino,Sánduche
2020-08-28,Medellin,Rocío,Arregui,Femenino,Sánduche
2020-08-28,Medellin,Chus,Valencia,Femenino,Choco box
2020-08-28,Medellin,Belén,Maestre,Femenino,Premium
2020-08-28,Itagui,Jacinto,Colomer,Masculino,Variado
2020-08-28,San Antonio de Prado,Félix,Folch,Masculino,Bizcopizza
2020-08-28,Caldas,Candela,Vera,Femenino,Variado
2020-08-28,Medellin,Juana,Ribes,Femenino,Mecatera
2020-08-28,Medellin,Oriana,Carvajal,Femenino,Mini gomas
2020-08-28,Bello,Román,Esteban,Masculino,Completo
2020-08-28,Itagui,Virginia,Suárez,Femenino,Bizcopizza
2020-08-28,Medellin,Juan Pablo,Aguilar,Masculino,Premium
2020-08-28,Medellin,Elvira,Canales,Femenino,Completo
2020-08-28,Copacabana,Regina,Bravo,Femenino,Liviano
2020-08-28,Sabaneta,Ana Sofía,Nebot,Femenino,Variado
2020-08-28,Caldas,Matilde,Gaya,Femenino,Completo
2020-08-28,Bello,Germán,Feliu,Masculino,Completo
2020-08-28,San Antonio de Prado,Íñigo,Araujo,Masculino,Liviano
2020-08-28,Medellin,Iván,Figueras,Masculino,Waffle
2020-08-28,Sabaneta,Oriana,Gomez,Femenino,Completo
2020-08-28,Itagui,Virginia,Acedo,Femenino,Variado
2020-08-28,Medellin,Estela,Ramírez,Femenino,Sánduche
2020-08-28,San Antonio de Prado,Concha,Lluch,Femenino,Super Box
2020-08-28,Medellin,Oriana,Barón,Femenino,Sánduche
2020-08-28,Medellin,Lorena,Escrivá,Femenino,Variado
2020-08-28,Bello,Maxi,Ríos,Femenino,Virtuosa
2020-08-28,Medellin,Mariana,Noriega,Femenino,Premium
2020-08-28,Itagui,Mireia,Tovar,Femenino,Virtuosa
2020-08-28,La Estrella,Marisela,Pozuelo,Femenino,Variado
2020-08-28,La Estrella,Dolores,Figuerola,Femenino,Variado
2020-08-28,Medellin,Ernesto,Tejero,Masculino,Virtuosa
2020-08-28,Caldas,Amado,Linares,Masculino,Premium
2020-08-28,Itagui,Bárbara,Zabaleta,Femenino,Sánduche
2020-08-28,Caldas,Leandra,Mercader,Femenino,Sánduche
2020-08-28,Envigado,Chema,Agudo,Masculino,Bandeja fresas
2020-08-28,Envigado,Concha,Boada,Femenino,Super Box
2020-08-28,Bello,Teófila,Font,Femenino,Variado
2020-08-28,Itagui,Bárbara,Arévalo,Femenino,Completo
2020-08-28,Envigado,María Fernanda,Cuadrado,Femenino,Bizcopizza
2020-08-28,Sabaneta,Rosalinda,Bastida,Femenino,Liviano
2020-08-28,Itagui,Ainoa,Colomer,Femenino,Tradicional
2020-08-28,Sabaneta,Carina,Múñiz,Femenino,Liviano
2020-08-28,Caldas,Palmira,Delgado,Femenino,Variado
2020-08-28,Envigado,Emperatriz,Polo,Femenino,Tradicional
2020-08-28,Caldas,Águeda,Blázquez,Femenino,Waffle
2020-08-28,Envigado,Teófila,Llabrés,Femenino,Variado
2020-08-28,Bello,Dalila,Jara,Femenino,Sánduche
2020-08-28,Caldas,Sandra,Lorenzo,Femenino,Variado
2020-08-28,Envigado,José María,Pozuelo,Masculino,Completo
2020-08-28,Envigado,Marianela,Cámara,Femenino,Tradicional
2020-08-28,Bello,Maximiliano,Cortes,Masculino,Bizcopizza
2020-08-28,Sabaneta,Gastón,Salgado,Masculino,Premium
2020-08-28,Medellin,Rocío,Zabaleta,Femenino,Completo
2020-08-28,Medellin,Ascensión,Rosselló,Femenino,Sánduche
2020-08-28,Medellin,Amarilis,Valcárcel,Femenino,Variado
2020-08-28,Bello,Macario,Carpio,Masculino,Sánduche
2020-08-28,La Estrella,Dorotea,Chacón,Femenino,Choco box
2020-08-28,Envigado,Amílcar,Machado,Masculino,Variado
2020-08-28,Itagui,Candelaria,Pineda,Femenino,Waffle
2020-08-28,Medellin,Maristela,Blázquez,Femenino,Super Box
2020-08-28,Itagui,Tomasa,Adadia,Femenino,Virtuosa
2020-08-28,Itagui,Débora,Martinez,Femenino,Waffle
2020-08-28,Medellin,Delfina,Blasco,Femenino,Completo
2020-08-28,Bello,Rosalva,Mosquera,Femenino,Variado
2020-08-28,Medellin,Eufemia,Serna,Femenino,Virtuosa
2020-08-28,San Antonio de Prado,Sarita,Azorin,Femenino,Bandeja fresas
2020-08-28,La Estrella,Leandra,Acevedo,Femenino,Liviano
2020-08-28,La Estrella,Nydia,Casal,Femenino,Sánduche
2020-08-28,Sabaneta,Julián,Andres,Masculino,Premium
2020-08-28,Medellin,Prudencia,Uría,Femenino,Waffle
2020-08-28,Envigado,Juliana,Burgos,Femenino,Premium
2020-08-28,Envigado,Xiomara,Bayo,Femenino,Fuerte
2020-08-28,Medellin,Borja,Ramírez,Masculino,Waffle
2020-08-28,Bello,María Fernanda,Catalá,Femenino,Variado
2020-08-28,Medellin,Yaiza,Franco,Femenino,Sánduche
2020-08-28,San Antonio de Prado,Elba,Lago,Femenino,Bizcopizza
2020-08-28,Bello,Josué,Aparicio,Masculino,Completo
2020-08-28,Bello,Soledad,Acosta,Femenino,V gomas
2020-08-28,Itagui,Angélica,Carretero,Femenino,Premium
2020-08-28,Itagui,Rebeca,Huerta,Femenino,Virtuosa
2020-08-28,Medellin,Diana,Rey,Femenino,Cerv box
2020-08-28,Medellin,Custodia,Marquez,Femenino,Variado
2020-09-27,Medellin,Mateo,Egea,Masculino,Completo
2020-09-27,Envigado,Juana,Macías,Femenino,Completo
2020-09-27,Itagui,Luis Miguel,Castro,Masculino,Sánduche
2020-09-27,Medellin,Lucía,Uriarte,Femenino,Variado
2020-09-27,Copacabana,Gabriela,Porcel,Femenino,Completo
2020-09-27,Sabaneta,Tecla,Sobrino,Femenino,Cerv box
2020-09-27,Medellin,Samanta,Millán,Femenino,Fuerte
2020-09-27,Medellin,Melisa,Manzanares,Femenino,Variado
2020-09-27,Caldas,Espiridión,Giménez,Masculino,Variado
2020-09-27,Medellin,Primitiva,Mata,Femenino,Bizcopizza
2020-09-27,Itagui,José,Cerdá,Femenino,Choco box
2020-09-27,Medellin,Mateo,Rovira,Masculino,Variado
2020-09-27,Medellin,Juliana,Marcos,Femenino,Choco box
2020-09-27,San Antonio de Prado,Calisto,Tur,Masculino,Liviano
2020-09-27,San Antonio de Prado,Dan,Iborra,Masculino,Variado
2020-09-27,La Estrella,Corona,Barbero,Femenino,Waffle
2020-09-27,Medellin,Pascuala,Querol,Femenino,Fuerte
2020-09-27,Copacabana,Custodia,Carlos,Femenino,Cupcakes
2020-09-27,Itagui,Reina,Fajardo,Femenino,Kit de emergencia
2020-09-27,San Antonio de Prado,Telmo,Gelabert,Masculino,Variado
2020-09-27,Envigado,Beatriz,Anglada,Femenino,Cerv box
2020-09-27,Itagui,Rosa,Puig,Femenino,Kit de emergencia
2020-09-27,Bello,Marita,Fernandez,Femenino,Tradicional
2020-09-27,Envigado,Cruz,Llamas,Femenino,Sánduche
2020-09-27,La Estrella,Candelaria,Reina,Femenino,Sánduche
2020-09-27,San Antonio de Prado,Alfredo,Ojeda,Masculino,Cerv box
2020-09-27,Medellin,Julie,Mariño,Femenino,Fuerte
2020-09-27,La Estrella,Nadia,Ramón,Femenino,Fuerte
2020-09-27,Bello,Bautista,Montoya,Masculino,Variado
2020-09-27,Bello,Gregorio,Santana,Masculino,Bizcopizza
2020-09-27,Medellin,Cintia,Amigó,Femenino,Virtuosa
2020-09-27,Medellin,Emelina,Ibáñez,Femenino,Sánduche
2020-09-27,Medellin,Amor,Español,Femenino,Completo
2020-09-27,Medellin,Fanny,Ayala,Femenino,Completo
2020-09-27,Envigado,Rosa,Álvaro,Femenino,Sánduche
2020-09-27,Medellin,Carmela,Machado,Femenino,Bizcopizza
2020-09-27,Medellin,Albina,Bayona,Femenino,Virtuosa
2020-09-27,Sabaneta,Juan,Cuéllar,Masculino,Sánduche
2020-09-27,Envigado,Mónica,Llanos,Femenino,Sánduche
2020-09-27,La Estrella,Ligia,Anguita,Femenino,Choco box
2020-09-27,Envigado,América,Cabezas,Femenino,V gomas
2020-09-27,Itagui,Angélica,Goñi,Femenino,Fuerte
2020-09-27,Medellin,Néstor,Acero,Masculino,Premium
2020-09-27,Itagui,Aurora,Perera,Femenino,Kit de emergencia
2020-09-27,Sabaneta,Concha,Río,Femenino,Bizcopizza
2020-09-27,Caldas,Rodolfo,Monreal,Masculino,Fuerte
2020-09-27,La Estrella,Carlota,Galiano,Femenino,Sánduche
2020-09-27,San Antonio de Prado,Eugenio,Gutiérrez,Masculino,Cupcakes
2020-09-27,Medellin,Ana Belén,Lucena,Femenino,Variado
2020-09-27,Envigado,Remigio,Huguet,Masculino,Bizcopizza
2020-09-27,Bello,Pacífica,Lago,Femenino,Liviano
2020-09-27,Envigado,Cristian,Sanz,Masculino,Waffle
2020-09-27,Medellin,Febe,Losada,Femenino,Variado
2020-09-27,Bello,Nicanor,Mosquera,Masculino,Bizcopizza
2020-09-27,Envigado,Melisa,Zabaleta,Femenino,Waffle
2020-09-27,Medellin,Emperatriz,Acevedo,Femenino,Completo
2020-09-27,Bello,Odalys,Cobo,Femenino,Completo
2020-09-27,Medellin,Yolanda,Saldaña,Femenino,Choco candy
2020-09-27,Copacabana,Jose Ignacio,Gibert,Masculino,Virtuosa
2020-09-27,La Estrella,Trinidad,Gárate,Femenino,Bizcopizza
2020-09-27,San Antonio de Prado,Cándida,Alcántara,Femenino,Sánduche
2020-09-27,Sabaneta,Gala,Ávila,Femenino,Completo
2020-09-27,Bello,Miguel Ángel,Vall,Masculino,Fuerte
2020-09-27,Medellin,Gregorio,Villa,Masculino,Sánduche
2020-09-27,Bello,Palmira,Soriano,Femenino,Bizcopizza
2020-09-27,Itagui,Manuel,Barrio,Masculino,Sánduche
2020-09-27,Sabaneta,Albina,Somoza,Femenino,Virtuosa
2020-09-27,Medellin,Eusebia,Carmona,Femenino,Mini gomas
2020-09-27,Caldas,Nieves,Llanos,Femenino,Sánduche
2020-09-27,Medellin,Felipa,Piquer,Femenino,Liviano
2020-09-27,Caldas,Marco,Franch,Masculino,Bizcopizza
2020-09-27,Copacabana,Augusto,Planas,Masculino,Mecatera
2020-09-27,Caldas,Benita,Nuñez,Femenino,Virtuosa
2020-09-27,Sabaneta,Hipólito,Requena,Masculino,Waffle
2020-09-27,Medellin,Mayte,Águila,Femenino,Liviano
2020-09-27,Copacabana,Trinidad,Mayoral,Femenino,Variado
2020-09-27,Medellin,Maxi,Poza,Femenino,Completo
2020-09-27,Medellin,Amelia,Luís,Femenino,Cupcakes
2020-09-27,Medellin,Alba,Santamaría,Femenino,Sánduche
2020-09-27,Sabaneta,Adoración,Valcárcel,Femenino,Virtuosa
2020-09-27,Sabaneta,Adriana,Ruano,Femenino,Virtuosa
2020-09-27,Medellin,Susana,Morillo,Femenino,Fuerte
2020-09-27,Copacabana,Tomasa,Benavente,Femenino,Sánduche
2020-09-27,Itagui,Nando,Araujo,Masculino,Sánduche
2020-09-27,Bello,Raúl,Poza,Masculino,Sánduche
2020-09-27,Medellin,Adalberto,Valderrama,Masculino,Bizcopizza
2020-09-27,Itagui,Esther,Moll,Femenino,Virtuosa
2020-09-27,Bello,Delia,Berenguer,Femenino,Choco box
2020-09-27,Bello,Emilia,Aguado,Femenino,Completo
2020-09-27,Medellin,Ester,Benavent,Femenino,Variado
2020-09-27,Caldas,Julieta,Guzmán,Femenino,Completo
2020-09-27,Medellin,Dalila,López,Femenino,Sánduche
2020-09-27,Envigado,Cornelio,Vera,Masculino,Bizcopizza
2020-09-27,Medellin,Telmo,Vázquez,Masculino,Sánduche
2020-09-27,Medellin,Octavia,Iborra,Femenino,Sánduche
2020-09-27,Bello,Evita,Ochoa,Femenino,Tradicional
2020-09-27,Envigado,Evelia,Diego,Femenino,Bizcopizza
2020-09-27,San Antonio de Prado,Lourdes,Landa,Femenino,Sánduche
2020-09-27,Medellin,Dulce,Francisco,Femenino,Sánduche
2020-09-27,Medellin,Juana,Arroyo,Femenino,Virtuosa
2020-09-27,Sabaneta,Balduino,Pozuelo,Masculino,Bandeja frutas
2020-09-27,San Antonio de Prado,María Ángeles,Galán,Femenino,Sánduche
2020-09-27,Sabaneta,Sonia,Rivero,Femenino,Sánduche
2020-09-27,La Estrella,Almudena,Cervera,Femenino,Sánduche
2020-09-27,Copacabana,Isaías,Berrocal,Masculino,Waffle
2020-09-27,Caldas,Diana,Barrena,Femenino,Sánduche
2020-09-27,Medellin,Hugo,Alvarez,Masculino,Waffle
2020-09-27,Sabaneta,Olivia,Verdú,Femenino,Sánduche
2020-09-27,Sabaneta,Javiera,Mendizábal,Femenino,Waffle
2020-09-27,Medellin,Armida,Lumbreras,Femenino,Completo
2020-09-27,Medellin,Alicia,Estévez,Femenino,Sánduche
2020-09-27,Envigado,Morena,Gabaldón,Femenino,Bizcopizza
